xi,yi,Xr,Yr
114,61,33.345074275639014,-20.690432467864806
115,61,33.228400387690854,-21.54377362870746
116,61,33.10998039094973,-22.435585314108067
117,61,33.027288225038205,-23.37444056182728
118,61,33.01964612321614,-24.383330661211094
119,61,33.019768435242234,-25.39946631832649
120,61,33.01989074726833,-26.415601975441877
121,61,33.02001305929442,-27.43173763255728
122,61,32.737969706083895,-28.222122563539966
123,61,32.173461977602464,-28.786517781101786
124,61,31.608954249121005,-29.350912998663595
125,61,31.04822144363475,-29.916629294704915
126,61,30.47339452028996,-30.475177375482623
38,62,25.412308969134155,30.46625912375579
39,62,25.39904921224244,30.47856999692556
40,62,25.870087518645246,29.710601858586074
41,62,26.280482935753135,28.932476905459804
42,62,26.633221136155047,28.144695194912924
43,62,26.931376348431968,27.347771616171006
44,62,27.17814542260532,26.542241595793534
45,62,27.377234732466892,25.728725898268635
46,62,27.534024687529012,24.90812566507441
47,62,27.660357112912326,24.082424232194477
48,62,27.80814864609921,23.260316892306903
49,62,28.07251608895479,22.457679565926313
50,62,28.379470939565522,21.69504116982181
51,62,28.954873714000755,21.200917763883357
52,62,29.547139779751248,20.725980924329352
53,62,30.068485724942335,20.209954299991544
54,62,30.5189696951058,19.659121963141814
55,62,30.913840148673092,19.09282188943915
56,62,31.263489384179653,18.535270347055402
57,62,31.534096881487393,17.968462890978866
58,62,31.659131271142677,17.32584964865952
59,62,31.7030315469365,16.605421814512592
60,62,31.72244393074539,15.830709504676518
61,62,31.8039429281151,15.053057526925892
62,62,31.985450465083378,14.298940609347358
63,62,32.1735542212813,13.546375983374123
64,62,32.36165797747922,12.793811357400891
65,62,32.54976173367714,12.041246731427655
66,62,32.73786548987506,11.288682105454424
67,62,32.93818532165377,10.557938372871922
68,62,33.23899498228453,10.042777607066807
69,62,33.47080892009406,9.645797202147946
70,62,33.593059685261174,9.164962925282241
71,62,33.66751279355076,8.62738083434653
72,62,33.71722535748739,8.062923632126786
73,62,33.74999901273134,7.482353562271376
74,62,33.76900603014093,6.890474232050898
75,62,33.7754631145422,6.289692178250009
76,62,33.76946778518526,5.681202227704007
77,62,33.750266748890965,5.065410390476385
78,62,33.716310253877,4.442021610729767
79,62,33.66559472876114,3.8101020145741167
80,62,33.606690850156745,3.1751163858183555
81,62,33.55071263379181,2.5401305516574615
82,62,33.52709876924308,1.9051424452576344
83,62,33.527025461608716,1.270152686120551
84,62,33.526952153974335,0.6351629269834674
85,62,33.52689327697391,-0.002527254937655082
86,62,33.52703178593422,-0.6771545338975117
87,62,33.52718478724513,-1.354493784757204
88,62,33.52733778855604,-2.0318330356168985
89,62,33.54257973289684,-2.709173416494734
90,62,33.590864905668106,-3.3841418883364534
91,62,33.63255815586937,-4.050705425121662
92,62,33.661067409808496,-4.710300063523658
93,62,33.67596940696485,-5.36370249642706
94,62,33.67775914387239,-6.010958010241952
95,62,33.66673899077504,-6.651537949109186
96,62,33.642618901368856,-7.2842660569054605
97,62,33.60416551392114,-7.906962340783193
98,62,33.54845085718104,-8.515433108936197
99,62,33.46852536426337,-9.100300525680845
100,62,33.34354023117999,-9.634098642905801
101,62,33.12393313959874,-10.097799977356402
102,62,32.87687428529956,-10.735383648177717
103,62,32.685026840809876,-11.502074288895972
104,62,32.493179396320194,-12.268764929614239
105,62,32.30133195183052,-13.035455570332505
106,62,32.10948450734084,-13.802146211050758
107,62,31.91765815208447,-14.56883716931044
108,62,31.79972805271363,-15.336640786398872
109,62,31.77220591459581,-16.098266754572474
110,62,31.7670987513941,-16.83143949059853
111,62,31.77132853133183,-17.524981722074546
112,62,31.74369685018863,-18.168080370806383
113,62,31.620239975977945,-18.78930134793204
114,62,31.46358232007356,-19.462328781265686
115,62,31.278854637560347,-20.171705418177403
116,62,31.060400603865315,-20.899798849116962
117,62,30.804139932058,-21.63963835856958
118,62,30.54952771678638,-22.416718219886583
119,62,30.47978460669434,-23.36765720416911
120,62,30.479906918720445,-24.3837928612845
121,62,30.399384346822647,-25.335407411308342
122,62,29.915973332940524,-25.964507051181293
123,62,29.442728905404934,-26.56084092894962
124,62,29.008663891412443,-27.17088610099806
125,62,28.54697524627885,-27.771264060053536
126,62,28.037177924240495,-28.35480582461764
127,62,27.470924970183386,-28.918590280065143
128,62,26.84406296423427,-29.461163888504544
129,62,26.154189206619307,-29.981685797031535
130,62,25.39979789729968,-30.47962903330037
35,63,22.088464835979828,30.403075962281296
36,63,22.351107174172462,30.14021097211482
37,63,22.85923595501717,29.63228017696044
38,63,23.367364735861873,29.124349381806066
39,63,23.757175560130825,28.507996468080762
40,63,24.050480325605555,27.71416063021931
41,63,24.36798633398318,26.920478032477114
42,63,24.65387863632159,26.125264882956056
43,63,24.91841120986015,25.363424478436556
44,63,25.15441111708715,24.617155632684288
45,63,25.349606479055346,23.862293260448556
46,63,25.491032418264236,23.07845559982663
47,63,25.56252601797734,22.244625969718992
48,63,25.54220973249947,21.33573123892511
49,63,25.399608364531606,20.319278676196788
50,63,26.271774721904162,20.12203178372914
51,63,27.05165458135041,19.83291315822465
52,63,27.71957993060444,19.45907495394907
53,63,28.27809573674405,19.01591876639075
54,63,28.752457263152266,18.528546981667635
55,63,29.15964625702657,18.01846332456619
56,63,29.491185048663983,17.48312978373001
57,63,29.717117932568943,16.89367946544246
58,63,29.827978258679455,16.245090057750637
59,63,29.82056240075024,15.53198977128467
60,63,29.762928950340818,14.764622007607972
61,63,29.688721772791144,13.957752714992019
62,63,29.729753144631147,13.170577470471516
63,63,29.916046358255795,12.417586768599397
64,63,30.10415011445372,11.665022142626155
65,63,30.292253870651642,10.912457516652925
66,63,30.567419452572558,10.315406566265285
67,63,30.93308882390206,9.910554067204826
68,63,31.249818685290887,9.558846836092712
69,63,31.49087402704303,9.186830319206091
70,63,31.667191135619166,8.754926194958053
71,63,31.800636662979286,8.279631514768777
72,63,31.902514936658253,7.7749696145413365
73,63,31.978674480342193,7.2485839358346835
74,63,32.032192657249325,6.705019301394932
75,63,32.064428494531455,6.147099783648459
76,63,32.075431621704354,5.576553036514584
77,63,32.064032072037556,4.9942866768418055
78,63,32.027717554705575,4.400459501991876
79,63,31.96232867346064,3.79436819397689
80,63,31.861630324754493,3.174055002407396
81,63,31.72480223031093,2.54017406210899
82,63,31.579089519672888,1.9051945280344658
83,63,31.49537403130109,1.270210641254136
84,63,31.495300723666713,0.6352208821170504
85,63,31.495248838161952,-0.0037776276187201072
86,63,31.495380334971518,-0.6770927135512707
87,63,31.49553333628243,-1.3544319644109704
88,63,31.564125693046563,-2.031776340726624
89,63,31.691218082337986,-2.699893212958698
90,63,31.79093902179592,-3.3532600466839995
91,63,31.8582890490674,-3.9952586002464874
92,63,31.896232540286572,-4.627205514345713
93,63,31.908054160820047,-5.249380614720643
94,63,31.896041280191863,-5.861358602855109
95,63,31.861310298921452,-6.462084456292751
96,63,31.803787301311026,-7.0497872728221544
97,63,31.722081152638488,-7.621707476842704
98,63,31.61307455709151,-8.173485895216405
99,63,31.47086491655636,-8.697761287491973
100,63,31.283888636733675,-9.180547891352576
101,63,31.03106195689186,-9.60438501107787
102,63,30.716619189562287,-10.023928011249644
103,63,30.393245722753186,-10.555670823601988
104,63,30.192804476307007,-11.310416677299772
105,63,30.000957031817318,-12.077107318018035
106,63,29.80910958732764,-12.843797958736308
107,63,29.735535135224026,-13.61226944054867
108,63,29.803237023423232,-14.378272119599854
109,63,29.888263278211685,-15.120351614403914
110,63,29.969606299915736,-15.833551348257302
111,63,30.033008558799008,-16.512048488980103
112,63,30.017121646805354,-17.157600706468042
113,63,29.911320389361137,-17.770895600665536
114,63,29.74016143208613,-18.38259371344798
115,63,29.52502302487073,-19.011704577971777
116,63,29.256271935473613,-19.641396588255795
117,63,28.920059757647213,-20.25594824168972
118,63,28.499206828930827,-20.842359027534464
119,63,28.04286467655182,-21.432024754540485
120,63,27.939923090172545,-22.351983747127097
121,63,27.674752677858677,-23.148189494287326
122,63,27.3746593702136,-23.805119633131348
123,63,27.11582030443658,-24.480587358915365
124,63,26.82218521714165,-25.147445686772276
125,63,26.469981043110796,-25.783793840136845
126,63,26.06220012513399,-26.39583357891843
127,63,25.605680920973604,-26.99580144019369
128,63,25.10290557533654,-27.58180062757655
129,63,24.56989420949934,-28.157218365842876
130,63,24.078948046404797,-28.74785075358491
131,63,23.679063022628334,-29.385293968526128
132,63,23.21158093742329,-30.011034939871326
32,64,18.812991853809308,30.29160453312909
33,64,19.30304676470989,29.801716638589717
34,64,19.81117554555459,29.293785843435334
35,64,20.319304326399298,28.785855048280954
36,64,20.827433107243998,28.27792425312657
37,64,21.3355618880887,27.76999345797219
38,64,21.820079073094693,27.240700185496152
39,64,22.11918401651341,26.543650031652206
40,64,22.33663653382872,25.735487500140433
41,64,22.608720275265274,24.99755362351561
42,64,22.900687429775108,24.329968975030788
43,64,23.18390367780659,23.68600595099634
44,64,23.44430687245073,23.042045935491124
45,64,23.671882938915246,22.382480993949553
46,64,23.857664195064263,21.694898701668965
47,64,23.99406995757394,20.969754274489084
48,64,24.083642214380568,20.209410888631812
49,64,24.257293794945543,19.528662363572625
50,64,24.794914787463593,19.14567331958156
51,64,25.486174278773344,18.81167257266564
52,64,26.129323956270458,18.436686336853104
53,64,26.683670236123543,18.01597268600789
54,64,27.150291046682693,17.5502187996564
55,64,27.527716802515076,17.038625015270078
56,64,27.813227884619106,16.479793642605802
57,64,28.003170016438368,15.87184664408346
58,64,28.092993591999385,15.212445846644453
59,64,28.076950273829485,14.498637014715689
60,64,27.949851028073,13.726966997290456
61,64,27.759116325181882,12.905952147810181
62,64,27.588150809048912,12.069064362053352
63,64,27.6585384952303,11.288797553824665
64,64,27.848411528774438,10.539393289138925
65,64,28.20430722286386,10.086546028561582
66,64,28.627742850424397,9.76631391194824
67,64,29.010495432406756,9.460027029466396
68,64,29.33377349646087,9.129969668533446
69,64,29.600103144633344,8.771184124579747
70,64,29.816467253729122,8.37165566983086
71,64,29.994056908631933,7.937297506035891
72,64,30.13859219163766,7.47544835198583
73,64,30.253717883068223,6.991019272954591
74,64,30.341641951437694,6.487420975192185
75,64,30.403297778764657,5.967051675109922
76,64,30.438433887433344,5.431549430661956
77,64,30.445530615173194,4.881910069670582
78,64,30.42153643441516,4.3185045798339114
79,64,30.36136652934376,3.7409893469438935
80,64,30.25705285186588,3.1480527959102473
81,64,30.09641378211289,2.536828585527512
82,64,29.867969924530666,1.9052299792439638
83,64,29.604900476784724,1.2702586845604076
84,64,29.463649293359087,0.6352788372506346
85,64,29.46359717883992,-0.00367681714425366
86,64,29.46372888400882,-0.6770308932050271
87,64,29.58844210907454,-1.3543794724392668
88,64,29.826080572138554,-2.0190642662603255
89,64,30.00470436454689,-2.664008360868352
90,64,30.125157788070158,-3.2940584724229143
91,64,30.197612355701622,-3.911279177082512
92,64,30.230259742705325,-4.516442385645207
93,64,30.228665012468753,-5.109520114567719
94,64,30.19624908898078,-5.689876004348521
95,64,30.13473354987633,-6.2563163008291
96,64,30.04440654939106,-6.807045808621767
97,64,29.92420924096479,-7.339527147972895
98,64,29.77163175365502,-7.850198756970971
99,64,29.582343057806323,-8.33392735984789
100,64,29.349311283443843,-8.782858680333952
101,64,29.062232696650305,-9.190159050411676
102,64,28.71653085924357,-9.569972833346698
103,64,28.314981548453645,-9.934766657931364
104,64,27.908379387946106,-10.374237581670954
105,64,27.700582111804124,-11.118759065703573
106,64,27.611415465306784,-11.886995775232236
107,64,27.7852323447083,-12.658830382921439
108,64,27.98514538112858,-13.41505076689568
109,64,28.164166586330165,-14.146784437764527
110,64,28.3108343115491,-14.85189594999251
111,64,28.386124127797824,-15.530158378345517
112,64,28.38532107343125,-16.18112202233615
113,64,28.30628441528243,-16.804018880801753
114,64,28.146504912651253,-17.397948748240463
115,64,27.91774994319119,-17.97772694224642
116,64,27.625330459857555,-18.54833508340807
117,64,27.252077620416074,-19.092076281312472
118,64,26.771880137290513,-19.586539191070727
119,64,26.147067525892005,-20.00135461311497
120,64,25.400008806551632,-20.32020180620514
121,64,25.506464042699385,-21.28296744214397
122,64,25.45825579821337,-22.1088795256206
123,64,25.297440536607304,-22.837987025044704
124,64,25.05197067960758,-23.497589289398125
125,64,24.741392854688822,-24.107641807739324
126,64,24.38033048551896,-24.684195711760992
127,64,23.98116139788244,-25.242252460651716
128,64,23.557285217872874,-25.799458413325663
129,64,23.13014782951094,-26.38347936856021
130,64,22.739739817555325,-27.009045595899934
131,64,22.389030240164747,-27.65738518972861
132,64,21.960926486827343,-28.291516257467755
133,64,21.49214264034278,-28.916979870628918
134,64,21.023358793858215,-29.542443483790088
135,64,20.554574947373677,-30.16790709695126
28,65,15.239250636439678,30.479432320478946
29,65,15.756269958080104,29.976679114329702
30,65,16.262947804737845,29.467896475150937
31,65,16.764839766729196,28.956304041226776
32,65,17.271243916936722,28.447360714755852
33,65,17.77937269778143,27.939429919601466
34,65,18.287501478626133,27.431499124447086
35,65,18.795630259470837,26.923568329292703
36,65,19.30375904031554,26.41563753413833
37,65,19.81188782116024,25.907706738983947
38,65,20.24204106815147,25.329227956094666
39,65,20.484912597451533,24.58312916598498
40,65,20.71552537485508,23.901275469698902
41,65,21.0102954304688,23.31957359819185
42,65,21.318598678406904,22.76830927104507
43,65,21.619989380875882,22.221027402772105
44,65,21.903944653512088,21.66427855779061
45,65,22.163495480625645,21.08948626120306
46,65,22.393956363107243,20.491137572307945
47,65,22.595263616524818,19.869059254746713
48,65,22.784273924801,19.241261134512996
49,65,23.08171060887446,18.703924685509612
50,65,23.55477895789755,18.30124719497908
51,65,24.115109051740173,17.948740163228607
52,65,24.69137256419637,17.556651648393494
53,65,25.20725775729555,17.116216141847943
54,65,25.632791408459443,16.629346385306235
55,65,25.96990638348622,16.09703573396474
56,65,26.218256829606617,15.51910644416126
57,65,26.37620316425577,14.894715887368637
58,65,26.441305488407,14.222610129465288
59,65,26.410571929853003,13.501251561473502
60,65,26.28058642248536,12.728884568997724
61,65,26.04757404380094,11.903569111043941
62,65,25.72806552121279,11.033800802771289
63,65,25.401065118895332,10.16006994069983
64,65,25.99483620143778,9.908023310116635
65,65,26.524448184544102,9.650025651675008
66,65,26.975603847538043,9.371525078578252
67,65,27.34835498471268,9.06683646564868
68,65,27.657714638587446,8.739177190719753
69,65,27.913901406568545,8.389987216662114
70,65,28.12767563108476,8.012071982818846
71,65,28.308376843537083,7.606938955573867
72,65,28.461801401400056,7.178687899773624
73,65,28.59168479690375,6.729791232027929
74,65,28.7002230646966,6.261449707914471
75,65,28.78814692575755,5.773798696312779
76,65,28.849231755631322,5.268845744032966
77,65,28.87890740178117,4.748401102474827
78,65,28.87387764626695,4.212885668621664
79,65,28.828707897888876,3.6621267416025396
80,65,28.734832047885902,3.0951684464368507
81,65,28.57881919524683,2.5098887884733676
82,65,28.339286104702808,1.9021908347343328
83,65,27.993201216172476,1.2702871556592956
84,65,27.571451328010973,0.6353270016244762
85,65,27.43193851560615,-0.0022653555341312294
86,65,27.558817289186635,-0.6769785644670328
87,65,27.95799931399295,-1.3446013347126076
88,65,28.245952802947176,-1.987306812834933
89,65,28.43829072066665,-2.611239690031025
90,65,28.558725972699595,-3.2196324583924203
91,65,28.623247668253523,-3.814012911997493
92,65,28.642175388657133,-4.394911291441306
93,65,28.62204907611148,-4.962176854312829
94,65,28.56681375104014,-5.51512445734505
95,65,28.478522242480324,-6.052589860963054
96,65,28.357734792288557,-6.572926243988663
97,65,28.203934761055983,-7.073891844087205
98,65,28.022247685488093,-7.5511289333274885
99,65,27.811413762335413,-8.001966967806851
100,65,27.564053550261455,-8.423264539379595
101,65,27.269844822337465,-8.814390705739577
102,65,26.918811460090886,-9.184081971674738
103,65,26.500046110268766,-9.532180117086689
104,65,25.997859606052476,-9.85702310962512
105,65,25.400350171034308,-10.160412966233208
106,65,25.74599305583717,-10.935196619961205
107,65,26.07947586706989,-11.706566965722798
108,65,26.359535066562252,-12.458291667111123
109,65,26.577086435837145,-13.187591300759625
110,65,26.7300563874651,-13.893721954451086
111,65,26.816262004568483,-14.575900493357736
112,65,26.833394640065116,-15.233298676169241
113,65,26.778994383534247,-15.865033994924168
114,65,26.650406738431766,-16.470154132695054
115,65,26.444701469663627,-17.047607849657197
116,65,26.158502947602273,-17.596184117963386
117,65,25.787589739151095,-18.114368472580672
118,65,25.325835804250584,-18.59996315903841
119,65,24.772745485494553,-19.046497344716855
120,65,24.276506290131756,-19.47417305362629
121,65,24.09658654920298,-20.13779654386705
122,65,23.96819102875909,-20.84697482820456
123,65,23.775923921899533,-21.50150908641222
124,65,23.523202252448854,-22.10345067580201
125,65,23.221231706677994,-22.663415429763198
126,65,22.880986494327917,-23.19230468139804
127,65,22.512967965976365,-23.701039303476744
128,65,22.128914650225077,-24.20240313715826
129,65,21.745997093110937,-24.71566105955587
130,65,21.397238002081917,-25.278523257636685
131,65,21.0812095387349,-25.925686449607312
132,65,20.699316557911114,-26.569663359398117
133,65,20.241488189746832,-27.197461188225343
134,65,19.772704343262287,-27.82292480138651
135,65,19.303920496777724,-28.448388414547686
136,65,18.835136650293176,-29.073852027708856
137,65,18.366352803808613,-29.699315640870026
138,65,17.89756895732407,-30.3247792540312
26,66,13.465484848872412,30.256825643833547
27,66,14.036511781560952,29.68066215756649
28,66,14.460106517864027,29.065920320301974
29,66,14.771292469122752,28.430661365376853
30,66,15.131523482408944,27.835899733478666
31,66,15.52326922594971,27.259640411958777
32,66,15.92506313906167,26.689280374669295
33,66,16.33585648289119,26.124203906660128
34,66,16.77333732069485,25.574795676722587
35,66,17.271956192542373,25.061281610304455
36,66,17.780084973387076,24.55335081515008
37,66,18.287921702049694,24.04515578719419
38,66,18.654800335078132,23.40942960285823
39,66,18.91083728910661,22.778911603712597
40,66,19.203886853504,22.283980250760635
41,66,19.521083045068107,21.821963822141733
42,66,19.845448756592024,21.36277471372961
43,66,20.163736088674053,20.89428856630101
44,66,20.468893395742153,20.410408169377796
45,66,20.75672937377748,19.907726816833446
46,66,21.025919144673857,19.385669061154644
47,66,21.281348068063316,18.850041925096566
48,66,21.546804125259193,18.326217747005803
49,66,21.884744157906763,17.858301693135914
50,66,22.32424487335537,17.458291732382705
51,66,22.815539164425456,17.094702802464713
52,66,23.3073569360037,16.694591256112
53,66,23.781260558396525,16.242369456686575
54,66,24.17521690370409,15.739271216569145
55,66,24.47924286757392,15.189955172920264
56,66,24.695133683641007,14.595343947818353
57,66,24.822623335784638,13.955300827945752
58,66,24.860187972338856,13.269042662205125
59,66,24.80545484069331,12.535350024944966
60,66,24.655578758525213,11.752760695328412
61,66,24.413740077413113,10.926706722886692
62,66,24.258312582626218,10.27350951842502
63,66,24.401703407287417,9.845732362444386
64,66,24.820117012253533,9.572872613774122
65,66,25.233176795011815,9.300730487499656
66,66,25.592789320396204,9.009144303475859
67,66,25.902272413624885,8.69911406220457
68,66,26.168087102446105,8.3721643768637
69,66,26.39549794050991,8.029214021897666
70,66,26.5910025206658,7.666564010854816
71,66,26.761223464440953,7.2824779138184255
72,66,26.909446984446397,6.879490973885161
73,66,27.037740565229374,6.459138680131576
74,66,27.147145527119452,6.0221097972617965
75,66,27.237735840046174,5.568283760275505
76,66,27.308544302680076,5.096653473768237
77,66,27.35731948503686,4.605105447306194
78,66,27.37461126970298,4.0948110446474155
79,66,27.349787844658554,3.568542166563681
80,66,27.27436376382145,3.0255224151070745
81,66,27.13507692378266,2.464001921873032
82,66,26.910766279326456,1.880694427865238
83,66,26.566278450029312,1.2696653234452422
84,66,26.07033079256921,0.6353477092035927
85,66,25.400691453108738,0.000404959010695552
86,66,26.055108288566984,-0.6738556477758023
87,66,26.49203264128462,-1.3216069938773058
88,66,26.778802522192734,-1.9452189681893377
89,66,26.962310723947645,-2.5498820034203638
90,66,27.07001500569829,-3.138310367742511
91,66,27.118770438194705,-3.7118161280955486
92,66,27.11919104006269,-4.2708298036193195
93,66,27.077962554396933,-4.815165791555903
94,66,26.999149671973512,-5.344149590975748
95,66,26.894215884940326,-5.852224045625205
96,66,26.77144432811776,-6.337309849496926
97,66,26.630050551974875,-6.801199237762709
98,66,26.468284607665844,-7.244382209794969
99,66,26.283373866954346,-7.666209627514026
100,66,26.07135980363089,-8.064892085108585
101,66,25.825871324046858,-8.442947465372512
102,66,25.541542835160843,-8.804807821840818
103,66,25.21525173769122,-9.150293150975699
104,66,24.848109028698854,-9.478758412210544
105,66,24.479413379753623,-9.800457604776904
106,66,24.42010668781665,-10.245784773977274
107,66,24.58098740699049,-10.819051997149502
108,66,24.816821346042854,-11.513773438222117
109,66,25.04404760920635,-12.246543999433973
110,66,25.209662273719612,-12.95721102148148
111,66,25.311945404138985,-13.64515746696791
112,66,25.34895044209869,-14.309684996132304
113,66,25.31843633811087,-14.949989618716177
114,66,25.21779578171999,-15.565135946090969
115,66,25.0438873747195,-16.153996982369293
116,66,24.792655877287434,-16.71511788537556
117,66,24.45823377623702,-17.246393648741424
118,66,24.034656010986772,-17.742095813959203
119,66,23.572755318469547,-18.17475074393419
120,66,23.13386461914824,-18.60495996678419
121,66,22.83701318257144,-19.13201688702165
122,66,22.626274382925097,-19.7270094466165
123,66,22.39247734511354,-20.302546186349705
124,66,22.122033873273796,-20.843593874757282
125,66,21.817847499800727,-21.351965388088544
126,66,21.486486038956766,-21.833292482444904
127,66,21.135658272875247,-22.294416313404053
128,66,20.774505169814827,-22.743647978661826
129,66,20.415839761345918,-23.193157752653168
130,66,20.08212823477603,-23.6662156367534
131,66,19.77092761638486,-24.2065090614814
132,66,19.4226831944535,-24.84460951151694
133,66,18.990833739150897,-25.477942505821765
134,66,18.52204989266634,-26.103406118982935
