xi,yi,Xr,Yr
62,64,32.73786548987507,11.288682105454418
63,64,32.93869253607177,10.561571069269126
64,64,33.24167736117698,10.045007560279151
65,64,33.496086023323045,9.657693571229832
66,64,33.62283363905062,9.176959957888284
67,64,33.69703625583902,8.636503365856123
68,64,33.745485846240015,8.068586405498966
69,64,33.77704480443708,7.4845565577699125
70,64,33.79523557951563,6.889361680160912
71,64,33.80137183030034,6.285411218385324
72,64,33.79550942691164,5.673838119637854
73,64,33.77670502001403,5.05493291239043
74,64,33.742951798307274,4.4282078061787855
75,64,33.69712634472064,3.7968199890700056
76,64,33.64515080221344,3.165892889469504
77,64,33.58823402730434,2.535352565987389
78,64,33.5369867621884,1.9043684603042668
79,64,33.52702546160871,1.2701526861205383
80,64,33.526952153974335,0.6351629269834528
81,64,33.52689327697523,-0.002527254937662519
82,64,33.52703178593423,-0.677154533897512
83,64,33.52718478724514,-1.3544937847572167
84,64,33.52733778855603,-2.031833035616901
85,64,33.53151424796943,-2.709467514849716
86,64,33.56039700079614,-3.3831807732575534
87,64,33.58838218008784,-4.048900300265063
88,64,33.606603015243216,-4.707580361107765
89,64,33.61348237422592,-5.35968971006151
90,64,33.60901186597462,-6.005211277755147
91,64,33.593269810907884,-6.643639787633615
92,64,33.565914961933196,-7.273864518785784
93,64,33.52582409435213,-7.893813980145071
94,64,33.470413511848655,-8.499486170845
95,64,33.39361553257948,-9.081925236288432
96,64,33.277598082979395,-9.615037288311287
97,64,33.087888550248536,-10.085553665295556
98,64,32.87687428529956,-10.735383648177717
99,64,32.685026840809876,-11.502074288895972
100,64,32.493179396320194,-12.268764929614239
101,64,32.30133195183051,-13.035455570332504
102,64,32.10948450734083,-13.802146211050756
103,64,31.91893012783057,-14.568740949897267
104,64,31.799929506199543,-15.3300288098005
105,64,31.7679354404263,-16.084863713592206
106,64,31.799939621316618,-16.822925506682406
107,64,31.83963485366944,-17.507546672802487
108,64,31.841610409586206,-18.126319729839125
109,64,31.76167211232007,-18.749500277953466
110,64,31.649932769000007,-19.42942176447095
111,64,31.50661659913504,-20.140181776128607
112,64,31.32580053002591,-20.862437084300716
113,64,31.098078155346826,-21.581848604976184
114,64,30.84966539841955,-22.294827309377172
115,64,30.607159679096867,-23.015011563390942
116,64,30.479845760850573,-23.87570960675245
117,64,30.479962826628487,-24.891854871218058
118,64,30.33481296635051,-25.835317607819107
119,64,30.044324496145627,-26.706061950408372
120,64,29.75383602594072,-27.576806292997656
121,64,29.46622346017469,-28.4480733780931
122,64,29.179086900722055,-29.319426985094452
123,64,28.883802286750974,-30.189299550381804
124,64,28.791274100006433,-30.466743832319317
31,65,22.20056227271869,30.29069721572953
32,65,22.765153485477633,29.72632598850422
33,65,23.32974469823657,29.161954761278906
34,65,23.78338847776794,28.551442893724367
35,65,24.209576871560323,27.946007004926557
36,65,24.638217369697156,27.342457612230803
37,65,25.020881800718882,26.72296397258794
38,65,25.36818058083846,26.117056207924392
39,65,25.670794094301915,25.504147874447245
40,65,25.916507781479705,24.864335679452445
41,65,26.089889343187888,24.17828066434597
42,65,26.169024592291134,23.422639775153606
43,65,26.120946444160012,22.565239044678044
44,65,25.893569771127012,21.5574820990971
45,65,25.39979997700044,20.31993066039339
46,65,26.29104524827016,20.15062370157646
47,65,27.03180947490674,19.838286798364994
48,65,27.67318774261932,19.438107366052087
49,65,28.203688532170915,18.967250678130988
50,65,28.65608187856097,18.45938578336715
51,65,29.05936396481629,17.945289077883896
52,65,29.39675882383138,17.413258626951155
53,65,29.630760815469895,16.829534871184638
54,65,29.752146169639893,16.189506204666277
55,65,29.75765467686916,15.487555313289795
56,65,29.71196555541699,14.729793854694824
57,65,29.670818469060567,13.94286647404114
58,65,29.732756594192853,13.170891999273339
59,65,29.916046358255798,12.417586768599383
60,65,30.104150114453724,11.665022142626155
61,65,30.292253870651646,10.912457516652925
62,65,30.55809258477691,10.315405633736308
63,65,30.916204149635227,9.903591786149844
64,65,31.25479834986176,9.561207032616185
65,65,31.504929646584557,9.193343430176554
66,65,31.68373091985171,8.760971150919104
67,65,31.817257346464253,8.283071285102952
68,65,31.918588456497645,7.774962992850153
69,65,31.994381983442175,7.244849193975102
70,65,32.04811589110817,6.697521230627805
71,65,32.081353693418464,6.135898695607921
72,65,32.09423085522555,5.561716748905257
73,65,32.08554977869873,4.975819703483228
74,65,32.0525901810875,4.378217102220746
75,65,31.99060323921929,3.7679126876398468
76,65,31.894208122836154,3.1439783016718965
77,65,31.776537129210272,2.518193528825735
78,65,31.641835240627383,1.893741853253392
79,65,31.51411176165731,1.2687439410414676
80,65,31.495300723666706,0.6352208821170373
81,65,31.49524883816952,-0.0037776276187270414
82,65,31.49538033497152,-0.6770927135512702
83,65,31.495533336282428,-1.354431964410971
84,65,31.53084334378671,-2.0329386123625364
85,65,31.62328075483609,-2.7014025999585543
86,65,31.698470574454987,-3.355706302966624
87,65,31.746715475552346,-3.9976760345862576
88,65,31.7694611112309,-4.628451054640522
89,65,31.769274991628716,-5.248419595100633
90,65,31.748075813360305,-5.857325315073753
91,65,31.706836999235414,-6.454297963534205
92,65,31.645537014980206,-7.037771934223391
93,65,31.563050842478518,-7.605240392682742
94,65,31.456814964864474,-8.15269631029117
95,65,31.321954146816154,-8.673334960377964
96,65,31.148915552668964,-9.154183955023342
97,65,30.922462893069614,-9.579879000657058
98,65,30.655023510769855,-10.007006636926318
99,65,30.389997586733994,-10.553715936397468
100,65,30.19280447630699,-11.31041667729978
101,65,30.00095703181731,-12.077107318018045
102,65,29.809109622974418,-12.843797956092512
103,65,29.730437027372414,-13.602094834690208
104,65,29.773834177164556,-14.35133824942188
105,65,29.883607779172785,-15.092465234766
106,65,29.99531893682935,-15.798041115019402
107,65,30.084636497036996,-16.457401589727993
108,65,30.090927150015162,-17.07579615238435
109,65,30.016417559050698,-17.670391558740107
110,65,29.899564615378498,-18.29080858015788
111,65,29.74075765147229,-18.925171818999253
112,65,29.53208975428894,-19.55658633579715
113,65,29.260362872255737,-20.167693562622432
114,65,28.90871651814429,-20.73973768897035
115,65,28.50908234717229,-21.268252796835757
116,65,28.087319435895633,-21.769774723549116
117,65,27.937497076076486,-22.604783902047487
118,65,27.722099085898236,-23.513098846941656
119,65,27.487945092134947,-24.394082898820734
120,65,27.297960254158575,-25.283095414677877
121,65,27.08709902734766,-26.168313306599728
122,65,26.84017250030841,-27.04697574237619
123,65,26.551080641809964,-27.917973941906503
124,65,26.21621431434242,-28.780651885622884
125,65,25.832827323782585,-29.63451040798317
126,65,25.39878309663886,-30.47907404884376
127,65,25.41483589624203,-30.465361724104106
28,66,19.001931273013604,30.102714804598612
29,66,19.56652248577254,29.538343577373304
30,66,20.131113698531482,28.973972350147992
31,66,20.69570491129043,28.409601122922684
32,66,21.26029612404938,27.84522989569738
33,66,21.79893825570706,27.269443643514496
34,66,22.142961726884938,26.610756852934408
35,66,22.45472726357354,25.947299272684496
36,66,22.793151859974273,25.350974906274534
37,66,23.13280985250701,24.803196288963996
38,66,23.452445070018552,24.264518290970845
39,66,23.739942660685983,23.714724769543004
40,66,23.984667593425463,23.139276415726695
41,66,24.17460917127131,22.52443125770891
42,66,24.29478531052891,21.85494735396297
43,66,24.326819182470956,21.11352804873056
44,66,24.25544959628001,20.28757358835945
45,66,24.172047106157226,19.455439124744107
46,66,24.614638033884873,19.035794701285838
47,66,25.28255935119174,18.684709312327715
48,66,25.93112971901,18.30825719906484
49,66,26.48969649546411,17.886806013790775
50,66,26.96019109783464,17.421321406697636
51,66,27.34254515456634,16.911769194076847
52,66,27.63505894234857,16.35729956570978
53,66,27.834882879391444,15.756487816934968
54,66,27.93811233821751,15.107381752174755
55,66,27.939523378864575,14.407369559533878
56,66,27.834472759659295,13.653281172230662
57,66,27.675514786242207,12.854415847899036
58,66,27.572956864523587,12.05713461272649
59,66,27.6585384952303,11.288797553824663
60,66,27.849247574677385,10.54144500973085
61,66,28.181968016353757,10.078193430069511
62,66,28.578879511529387,9.743359322931601
63,66,28.974623332991676,9.442926940132288
64,66,29.304462697732653,9.116231377632593
65,66,29.573501127663416,8.758779303169415
66,66,29.791405767153144,8.358492878655522
67,66,29.969207598471332,7.922064078516698
68,66,30.113832371034512,7.457508555491558
69,66,30.229537707838272,6.970086026117324
70,66,30.31881388798109,6.463403533452427
71,66,30.38278034514694,5.939965077273688
72,66,30.421306689678516,5.401453397648811
73,66,30.432928299268386,4.84885647971472
74,66,30.414542981992128,4.282475099458131
75,66,30.360797674253764,3.7017963459449907
76,66,30.26295437677706,3.1051476612897373
77,66,30.1082807087111,2.4898066548346938
78,66,29.90949283449998,1.8703713247301743
79,66,29.672178860546826,1.2539516340659742
80,66,29.464888003328717,0.6351818769389235
81,66,29.46359717884954,-0.0036768171442596756
82,66,29.46372888400881,-0.6770308932050304
83,66,29.543513436218937,-1.3584029186213125
84,66,29.731362880570135,-2.0284491780926257
85,66,29.872805855879122,-2.677725654944911
86,66,29.963620419194477,-3.3096243727532224
87,66,30.012246063008817,-3.9265085802653323
88,66,30.025863901023687,-4.529586617369181
89,66,30.009404824550437,-5.119210702112009
90,66,29.96592690556216,-5.695066001204371
91,66,29.897015126674003,-6.256249419173656
92,66,29.8030339191765,-6.801258122377727
93,66,29.68322712488881,-7.327885217966305
94,66,29.535658847886516,-7.832983838314436
95,66,29.356935093762846,-8.311986783333692
96,66,29.141503538649356,-8.757868743622186
97,66,28.882056774482432,-9.164839285406018
98,66,28.57947675666013,-9.547568200730506
99,66,28.239184647263865,-9.919712503791514
100,66,27.903777099158557,-10.372332804019123
101,66,27.70058211180411,-11.11875906570358
102,66,27.605021793820224,-11.87830844453278
103,66,27.7302209396765,-12.621484906202838
104,66,27.91727945458606,-13.360073486078791
105,66,28.121672149653808,-14.083800400886798
106,66,28.289138399276847,-14.772148845456437
107,66,28.382933758688708,-15.427646197800419
108,66,28.400778069610833,-16.050939616281664
109,66,28.342953991748615,-16.642148951180562
110,66,28.225261672111156,-17.22387792865792
111,66,28.05949920699543,-17.808901011251194
112,66,27.836532899809427,-18.38172020223264
113,66,27.542030381351086,-18.924456619715265
114,66,27.153675598872034,-19.414003700342874
115,66,26.661367453703676,-19.826892284401747
116,66,26.089997144953877,-20.145919431651844
117,66,25.399989336485564,-20.320232024918162
118,66,25.46060188522488,-21.432666364223888
119,66,25.414008492116952,-22.417550368085596
120,66,25.289178530960697,-23.316968716037298
121,66,25.105364881945178,-24.161015773132554
122,66,24.87618614539308,-24.973646155744124
123,66,24.61250394617715,-25.77706816820314
124,66,24.326014141122027,-26.59712759156108
125,66,24.035412949719685,-27.460485620971934
126,66,23.79396888326227,-28.33941601297893
127,66,23.43565948510422,-29.0506396276349
128,66,22.903735369453972,-29.588309885979175
129,66,22.36913957108522,-30.123309405865978
130,66,22.094847513429205,-30.39891168090529
24,67,15.239231388953055,30.479332231330186
25,67,15.804352032752652,29.915232187330087
26,67,16.367891486067457,29.350361166242386
27,67,16.932482698826394,28.785989939017078
28,67,17.497073911585336,28.221618711791766
29,67,18.061665124344277,27.657247484566454
30,67,18.626256337103225,27.092876257341146
31,67,19.190847549862166,26.528505030115838
32,67,19.755438762621104,25.964133802890522
33,67,20.225841756166037,25.358329090253164
34,67,20.491736120029053,24.666997777856277
35,67,20.77057764792733,24.082468825305416
36,67,21.089229970489477,23.583862441021235
37,67,21.4097859366777,23.108233857041988
38,67,21.716759801153298,22.631451892906476
39,67,22.0006288772945,22.140550847230394
40,67,22.25318762167118,21.62598628701532
41,67,22.46594045149133,21.079024795006713
42,67,22.629767776275003,20.491081882170175
43,67,22.73663769647728,19.855384970897735
44,67,22.789244923148466,19.17669692596618
45,67,22.879631550632848,18.528408947837427
46,67,23.2631912540094,18.104512915108323
47,67,23.79080634898373,17.74845986710125
48,67,24.38295980934835,17.35905666193225
49,67,24.908175863244107,16.92093112463198
50,67,25.34083778132172,16.4365313202776
51,67,25.68466825386053,15.90771848135345
52,67,25.940864309647683,15.335091086028868
53,67,26.10903513966092,14.718453741619307
54,67,26.187812387309755,14.057122311238457
55,67,26.175188137717967,13.350092898211336
56,67,26.068700635018693,12.596134699101677
57,67,25.867372097130154,11.79475885245804
58,67,25.63397232530589,10.97734835937988
59,67,25.401061502425026,10.160070096498485
60,67,25.91859594510699,9.883491613777116
61,67,26.387811378962898,9.604049536460979
62,67,26.820739078093816,9.321318632494789
63,67,27.19347320853282,9.018888858940945
64,67,27.50705111505908,8.693630026118443
65,67,27.770705389977703,8.346804792549042
66,67,27.993797580810412,7.970433746385575
67,67,28.18513406892378,7.565696530101931
68,67,28.350388284256447,7.136549031096585
69,67,28.493214390879718,6.685197880154022
70,67,28.614630961841122,6.212821651763748
71,67,28.708923490435453,5.722322550620077
72,67,28.77463585904741,5.215447286482456
73,67,28.810092817244477,4.693150658946879
74,67,28.81197906495704,4.15584197935927
75,67,28.774678558640034,3.603276793578352
76,67,28.689092770349813,3.0343153664769527
77,67,28.54046013850803,2.4464144276005513
78,67,28.30803598326112,1.836755698879638
79,67,28.00373956432005,1.2255790747151587
80,67,27.621001584808635,0.6205424819941666
81,67,27.43193851560945,-0.0022653555341351395
82,67,27.524915266025584,-0.683829490063166
83,67,27.855631680194293,-1.3660683474116815
84,67,28.08886908389722,-2.0180720197861133
85,67,28.237473954928713,-2.6465068043078652
86,67,28.32281375537602,-3.255865440349239
87,67,28.35922963250396,-3.8486238169223794
88,67,28.355909852604757,-4.425977575614158
89,67,28.318655053567145,-4.988264164799877
90,67,28.25097856668828,-5.535186561130926
91,67,28.15475921672341,-6.065922730414612
92,67,28.03061916430251,-6.579164257612278
93,67,27.88231007025125,-7.071452031675899
94,67,27.713270163061818,-7.53984894961476
95,67,27.519217015878546,-7.983523308773697
96,67,27.293961321870253,-8.399967026926324
97,67,27.029461911503354,-8.789129017352948
98,67,26.718915039255617,-9.159762408089742
99,67,26.35338997186819,-9.512399774949175
100,67,25.919880257880152,-9.846333148469151
101,67,25.400332384693147,-10.160401528292217
102,67,25.676025747905467,-10.89241638759723
103,67,25.949248467472106,-11.624614485450829
104,67,26.223257572514758,-12.356524101494296
105,67,26.457501539308197,-13.07157293802669
106,67,26.62620384670012,-13.758831516141447
107,67,26.728498422388185,-14.417932613322224
108,67,26.763448319663713,-15.048478955661164
109,67,26.730013193831795,-15.650029427565851
110,67,26.62699367600235,-16.222075485741875
111,67,26.46059418595365,-16.774289721146033
112,67,26.232845275539592,-17.309754050248653
113,67,25.930273724578683,-17.812737110662738
114,67,25.53413725282174,-18.264383973278882
115,67,25.028998530233224,-18.64821607746911
116,67,24.511472665993505,-19.010493112373812
117,67,24.12983874950921,-19.489755790664443
118,67,23.940722077885276,-20.229895546704647
119,67,23.81148962432848,-21.051520344383896
120,67,23.644657240793965,-21.83238865626663
121,67,23.438257234391134,-22.57211464098102
122,67,23.199551839650514,-23.28245107314195
123,67,22.9374767203523,-23.977332980920867
124,67,22.66384448580274,-24.673634359786817
125,67,22.40039464238421,-25.39733756162948
126,67,22.191025733538492,-26.202216702756626
127,67,21.928677002763642,-27.008778745838192
128,67,21.477869648211236,-27.62753709593541
129,67,20.94327384984249,-28.16253661582221
130,67,20.408678051473768,-28.697536135709015
131,67,19.87408225310504,-29.23253565559583
132,67,19.3394864547363,-29.767535175482635
133,67,18.824726652875814,-30.282767776811323
21,68,12.704400253818063,30.47415064147755
22,68,13.405622229204841,30.03532672390705
23,68,14.012285150421821,29.532170138904622
24,68,14.48007739034706,28.94626079404732
25,68,14.825452684310386,28.28407022939546
26,68,15.207162396770112,27.632794100195316
27,68,15.62864566281001,27.000418279497865
28,68,16.074316183072618,26.37953619082801
29,68,16.562156808379285,25.77869324684546
30,68,17.121398975674953,25.211780164534296
31,68,17.685990188433895,24.647408937308985
32,68,18.25058140119284,24.083037710083676
33,68,18.64174008387261,23.442373351260244
34,68,18.881512810207987,22.851750768229323
35,68,19.169947915248105,22.39787842612661
36,68,19.481341384811437,21.980051816595697
37,68,19.793183701567973,21.566033291934303
38,68,20.09529822105035,21.143185247807793
39,68,20.380840173738672,20.704213201152214
40,68,20.643858867119686,20.24347935633248
41,68,20.87860404228416,19.75594803101655
42,68,21.079881081437254,19.237448759038482
43,68,21.245420039676056,18.687052062090242
44,68,21.384805748395152,18.116010808794687
45,68,21.573425122301195,17.585078358835588
46,68,21.93129833967637,17.174927418758024
47,68,22.382859841166574,16.814461420472213
48,68,22.87114489418027,16.42158229254969
49,68,23.365896753480094,15.974675809181994
50,68,23.770891716719902,15.476443364660623
51,68,24.083082561359348,14.931811669258954
52,68,24.306525014685132,14.342808463886733
53,68,24.442673879249416,13.71016110579508
54,68,24.49146527347321,13.03383765612768
55,68,24.45209606046942,12.313436570745349
56,68,24.32434030174988,11.548844887241314
57,68,24.135028435036308,10.7714957532641
58,68,24.067120674988054,10.19055647318594
59,68,24.22189198922811,9.78294417168774
60,68,24.59312877122387,9.495284108913115
61,68,24.968946931781055,9.210181378018925
62,68,25.322819258131137,8.91960352710093
63,68,25.63304844737457,8.611901947261186
64,68,25.903852140654614,8.287773328908793
65,68,26.139716261095852,7.947994274354915
66,68,26.345996981150694,7.588403426718018
67,68,26.528487187547267,7.206809129261555
68,68,26.690305089249904,6.805571138459951
69,68,26.8334034410261,6.385988503957978
70,68,26.958738202254935,5.948416732481387
71,68,27.066298719030478,5.492245475818273
72,68,27.15493468773593,5.015752066710826
73,68,27.21579037404475,4.520791638589152
74,68,27.24087288031991,4.010021859855311
75,68,27.22453672898321,3.483322261052391
76,68,27.157712930201797,2.9398275968968206
77,68,27.025815573955835,2.3775558394528393
78,68,26.804731230439415,1.7926804326527097
79,68,26.469022890288922,1.1867393459322766
80,68,26.022969374537876,0.586658791573561
81,68,25.400683645354835,0.00037285481287102125
82,68,25.97008588004956,-0.7105962196999847
83,68,26.32761623758055,-1.3742439282679062
84,68,26.551845921391077,-2.0056423881228627
85,68,26.685646223610956,-2.6128966719288766
86,68,26.75366179828662,-3.2003759739824695
87,68,26.77081787656304,-3.7704155842561358
88,68,26.746426479626212,-4.324131610458796
89,68,26.68632823435086,-4.861838969562661
90,68,26.599241116546953,-5.379437564326237
91,68,26.49668556444423,-5.872009803799569
92,68,26.37912370748808,-6.342838084574562
93,68,26.245910374364293,-6.793814357800702
94,68,26.095606980768032,-7.225615066098172
95,68,25.92593896425563,-7.637874725491576
96,68,25.733667935865014,-8.0292063552826
97,68,25.51416755983556,-8.40223860494862
98,68,25.263642006993194,-8.761384524689154
99,68,24.97948444769084,-9.106781675917695
100,68,24.662232585197433,-9.437979141840145
101,68,24.338818377189963,-9.760109399017534
102,68,24.252428353420033,-10.17059105827384
103,68,24.360157764573607,-10.691735231740589
104,68,24.575025073537464,-11.34944057633577
105,68,24.813639561048983,-12.066342553317826
106,68,24.99501032805327,-12.758972673282386
107,68,25.11497353290821,-13.425565429583738
108,68,25.17151583253818,-14.065267146485466
109,68,25.163024496197043,-14.677394011514675
110,68,25.087742288602733,-15.261200940963782
111,68,24.943430490811792,-15.81573869768295
112,68,24.72695605986867,-16.339678843024735
113,68,24.433637093730777,-16.831036208031904
114,68,24.056442351978458,-17.28682948295363
115,68,23.606777647527245,-17.702614762132118
116,68,23.181280817462003,-18.10454623395237
117,68,22.83972356609445,-18.606390146438226
118,68,22.582383678539472,-19.21009276834885
119,68,22.365458869038488,-19.8733917367768
120,68,22.1517796250059,-20.539250307457873
121,68,21.91903304103898,-21.18131632531498
122,68,21.66698774186088,-21.799836320400814
123,68,21.400980903234544,-22.401144922079062
124,68,21.13018392742243,-22.994601977412913
125,68,20.870870254136463,-23.594558172613098
126,68,20.626936311163053,-24.2231833923168
127,68,20.38051669481695,-24.929437772160437
128,68,20.030004669614296,-25.6447728238022
129,68,19.5174081285998,-26.201763825778446
130,68,18.982812330231067,-26.736763345665256
131,68,18.44821653186233,-27.27176286555206
132,68,17.91362073349359,-27.80676238543887
133,68,17.379024935124864,-28.341761905325683
134,68,16.84442913675613,-28.876761425212496
135,68,16.310088512597336,-29.411918333031817
136,68,15.777456992720397,-29.948129392794918
18,69,10.166425648897075,30.472318274545216
19,69,10.900278454061537,30.055701709718324
20,69,11.61549840456872,29.617234040272745
21,69,12.268167229056658,29.14149228055864
